419.25,0.376692277209,149,412.5,426.0
433.75,0.380578424549,150,425.5,442.0
450.75,0.382443060493,151,441.5,460.0
471.75,0.384306424872,152,459.5,484.0
496.25,0.386170492586,153,483.5,509.0
523.25,0.388034675535,154,508.5,538.0
554.75,0.389893490092,155,537.5,572.0
590.75,0.393777710215,156,571.5,610.0
632.75,0.395641309039,157,609.5,656.0
685.25,0.397499642785,158,655.5,715.0
750.25,0.399409673627,159,714.5,786.0
833.0,0.403288759804,160,785.5,880.5
384.25,0.411116407331,162,379.5,389.0
394.25,0.412980924066,163,388.5,400.0
406.25,0.414839142577,164,399.5,413.0
419.25,0.416749658203,165,412.5,426.0
433.75,0.420643490569,166,425.5,442.0
450.75,0.42250760994,167,441.5,460.0
471.75,0.424371391551,168,459.5,484.0
496.25,0.426235959943,169,483.5,509.0
523.25,0.428094023482,170,508.5,538.0
554.75,0.430004340426,171,537.5,572.0
590.75,0.433893026924,172,571.5,610.0
632.75,0.435756427066,173,609.5,656.0
685.25,0.437620474911,174,655.5,715.0
750.25,0.439478824552,175,714.5,786.0
833.0,0.443352907912,176,785.5,880.5
384.25,0.452659692383,178,379.5,389.0
394.25,0.45452320776,179,388.5,400.0
406.25,0.456387573497,180,399.5,413.0
419.25,0.45824574035,181,412.5,426.0
433.75,0.462126058356,182,425.5,442.0
450.75,0.463989323394,183,441.5,460.0
471.75,0.465853442764,184,459.5,484.0
496.25,0.467718027051,185,483.5,509.0
523.25,0.469576408482,186,508.5,538.0
554.75,0.471485692279,187,537.5,572.0
590.75,0.475374275462,188,571.5,610.0
632.75,0.477238124625,189,609.5,656.0
685.25,0.479101926104,190,655.5,715.0
750.25,0.480960176404,191,714.5,786.0
833.0,0.484834708786,192,785.5,880.5
384.25,0.492639241632,194,379.5,389.0
394.25,0.494497575378,195,388.5,400.0
406.25,0.496413940207,196,399.5,413.0
419.25,0.498272591845,197,412.5,426.0
433.75,0.502157006677,198,425.5,442.0
450.75,0.504020677026,199,441.5,460.0
471.75,0.505884708977,200,459.5,484.0
